ID,YEAR,Volume,Lote,Operacion,Unidad,EL.,Investigator,Fecha,Class,Category,Genus,Species,Name,CF,R_El,R_info,Side,"Completeness (0=frag, 1=complete)",R_Portion,Fragmentation,NISP,MNE,Estimate AGE,Fusion/wear,Proximal,Shaft,Distal,Taphonomy,Photographed,Bird to confirm ID,Additional analysis,Quality of heat/fire exposure,# Charred,# Heat exposed,Carnivore,Rodent,Worked,Butchery,Weathering,Other,Calcined,Measurements,Location of measurement,Portion,Element info,Comments,R_El/Portion/Element info/Comments
1533,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Cranium,Premaxilla,L,0,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,Premaxilla,"most of premaxilla, no teeth present","Cranium//Premaxilla/most of premaxilla, no teeth present"
1534,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,Leporidae,Lepus,sp.,Hare,#N/A,Radius,,R,1,,4,1,,adult,,FU,PR,FU,,,,,,0,,,,,,,,,"9.33, 11.3","W prox, W dist, no length because broken and hard to put together",,,,Radius///
1535,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,Leporidae,Sylvilagus,audobonii,Desert cottontail,#N/A,Radius,-,L,0.4,3-Proximal and shaft,?,1,,,,FU,PR,ND,,,,,6,1,,,,,,,,,4.9,prox W,3-Proximal and shaft,prox,,Radius/3-Proximal and shaft/prox/
1536,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,Leporidae,Lepus,sp.,Hare,#N/A,Rib,-,,0.2,3-Proximal and shaft,1,1,,,,FU,,,,,,,,0,,,,,,,,,,,3-Proximal and shaft,prox,,Rib/3-Proximal and shaft/prox/
1537,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,General,small-med,,small-med mammal,#N/A,Lumbar,,,1,6- whole lenght/size but still broken,4,1,,,,UN,PR,UN,,,,,,0,,,,,,,,,,,6- whole lenght/size but still broken,,probably sylv. ,Lumbar/6- whole lenght/size but still broken//probably sylv. 
1538,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Cervical,,,0,,,1,,,,,,,,,,,,0,,,,,,,,,,,,post. Epiphysis,epiphysis only,Cervical//post. Epiphysis/epiphysis only
1539,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,General,large,,large mammal,#N/A,rib,Frags,,0,4-Distal and shaft,3,1,,,,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,frag,,rib/4-Distal and shaft/frag/
1540,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,8- pieces grouped together ,5,3,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,frag,"one portion 5, two sliver, all heavily concreted","shaft/8- pieces grouped together /frag/one portion 5, two sliver, all heavily concreted"
1541,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,General,large,,large mammal,#N/A,shaft,Frags,,0,sliver,3,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,"possibly worked, small piece of bevel looks to be preserved at one end, possible spatula; likely human","shaft/sliver/frag/possibly worked, small piece of bevel looks to be preserved at one end, possible spatula; likely human"
1542,2017,,184,17,J19S,,BG,1_VIII_13,Mammal,Human,,,Human,#N/A,,,,,,,3,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1543,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Humerus,,R,0.8,5-Shaft only,,1,,young approx 3 meses,,UN,PR,UN,,Phone 21_VIII_17,,,,0,,,,,,,,,"49.9, 15.7, 16.2","L, distal W, proximal ant-post ",5-Shaft only,complete unfused shaft,"complete except for unfused epiphyses, a little smaller than apestoso that has three months, but developmentally very simmilar. Same yellowish tinge to other puppy bones in bag.","Humerus/5-Shaft only/complete unfused shaft/complete except for unfused epiphyses, a little smaller than apestoso that has three months, but developmentally very simmilar. Same yellowish tinge to other puppy bones in bag."
1544,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Mc,III,R,0.9,,,1,,young approx 3 meses,,FU,PR,UN,,Phone 21_VIII_17,,,,0,,,,,,,,,,,,III,"complete except for unfused epiphyses, a little smaller than apestoso that has three months, but developmentally very simmilar. Same yellowish tinge to other puppy bones in bag.","Mc//III/complete except for unfused epiphyses, a little smaller than apestoso that has three months, but developmentally very simmilar. Same yellowish tinge to other puppy bones in bag."
1545,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Mp,,?,0.9,,,1,,young approx 3 meses,,FU,PR,UN,,Phone 21_VIII_17,,,,0,,,,,,,,,,,,not sure which,"complete except for unfused epiphyses, a little smaller than apestoso that has three months, but developmentally very simmilar. Same yellowish tinge to other puppy bones in bag.","Mp//not sure which/complete except for unfused epiphyses, a little smaller than apestoso that has three months, but developmentally very simmilar. Same yellowish tinge to other puppy bones in bag."
1546,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Cranium,Occipital,,0.1,,,1,,young approx 3 meses,UN,,,,,Phone 21_VIII_17,,,,0,,,,,,,,,,,,Occipital,"whole basioccipital, fused. Like same individual as other in bag. ","Cranium//Occipital/whole basioccipital, fused. Like same individual as other in bag. "
1547,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Cranium,Nasal,R,0,,?,1,,young approx 3 meses,UN,,,,,Phone 21_VIII_17,,,,0,,,,,,,,,,,,Nasal,Anterior portion; Same yellowish tinge individual,Cranium//Nasal/Anterior portion; Same yellowish tinge individual
1548,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Cranium,Palatine,L,0.1,,,1,,young approx 3 meses,UN,,,,,Phone 21_VIII_17,,,,0,,,,,,,,,,,,Palatine,"complete unfused palatine, same yellow tinge individual","Cranium//Palatine/complete unfused palatine, same yellow tinge individual"
1549,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Pelvis acetabulum,Ischium,L,0.2,3-Proximal and shaft,1,1,,likely adult?,,FU,,,,,,,,0,,,,,,,,,,,3-Proximal and shaft,ischium including acetab,not same individual as above,Pelvis acetabulum/3-Proximal and shaft/ischium including acetab/not same individual as above
1550,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Antler,-,?,0,,1,1,,,,,,,,Phone 21_VIII_17,,,,0,,,,,,,,,18.1,Max W present,1-Proximal epiphysis,tine,"possibly worked, lots of concretions so unclear, some ""dents"" in the distal end ","Antler/1-Proximal epiphysis/tine/possibly worked, lots of concretions so unclear, some ""dents"" in the distal end "
1551,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,rib,,?,0.4,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,,rib/5-Shaft only/shaft/
1552,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Rodentia,Cratogeomys,fumosus thylorhinus,Smokey pocket gopher,#N/A,Ilium,-,L,0.3,,3,1,,,,ND,,ND,,,,,,0,,,,,,,,,,,,Ilium,,Ilium//Ilium/
1553,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Rodentia,Geomyidae,,Tuza,#N/A,ulna,-,R,0.4,3-Proximal and shaft,2,1,,,,FU,PR,ND,,Phone 21_VIII_17,,,,0,,,,,,,,,"7.2, 8.5",Max prox W and ant-post,3-Proximal and shaft,proximal,large,ulna/3-Proximal and shaft/proximal/large
1554,2017,,183,17,I19,,MRD,31_VII_13,Mammal,Leporidae,Sylvilagus,sp.,Cottontail,#N/A,femur,-,R,0.2,3-Proximal and shaft,2,1,,,,FU,,,,,,,,0,,,,,,,,,"16.1, 7.7","W od distal, max W of head",3-Proximal and shaft,prox,"inbetween sizes of cunicularius and floridanus, probably more floridanus","femur/3-Proximal and shaft/prox/inbetween sizes of cunicularius and floridanus, probably more floridanus"
1555,2017,,183,17,I19,,MRD,31_VII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,Vert ND,,,0,,1,2,,,,,,,,,,,,0,,,,,,,,,,,,epiphyses,two unfused epiphyses. ,Vert ND//epiphyses/two unfused epiphyses. 
1556,2017,,183,17,I19,,MRD,31_VII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,Shaft,Frags,,0,sliver,3,1,,,,,,,,,,,,0,,,,2,,,,,,,sliver,frag,smoothed into point (broken) at one end. Possible awl frag,Shaft/sliver/frag/smoothed into point (broken) at one end. Possible awl frag
1557,2017,,183,17,I19,,MRD,31_VII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,sliver,4,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,,,frag/sliver//
1558,2017,,183,17,I19,,MRD,31_VII_13,Mammal,General,,,mammal,#N/A,shaft,Frags,,0.4,8- pieces grouped together ,3,2,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,frag,"one juvenile bone, one possibly older","shaft/8- pieces grouped together /frag/one juvenile bone, one possibly older"
1559,2017,,183,17,I19,,MRD,31_VII_13,Mammal,General,,,mammal,#N/A,frag,,,0,8- pieces grouped together ,5,6,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,,,frag/8- pieces grouped together //
1560,2017,,183,17,I19,,MRD,31_VII_13,Bird,Anseriformes,Anatidae,cf. Lophodytes cucullatus,Waterfowl,cf. Lophodytes cucullatus,carpometacarpus,,L,0.8,5-Shaft only,2,1,,,,,,,,Phone 21_VIII_17,,,,0,,,,,,,,,51.44,existing length,5-Shaft only,"most, missing a bit from each end and McIII","fraged at both ends, but largely intact","carpometacarpus/5-Shaft only/most, missing a bit from each end and McIII/fraged at both ends, but largely intact"
1561,2017,,183,17,I19,,MRD,31_VII_13,Bird,General,,,Bird,#N/A,ND frags,Mandible or Premaxilla,,0,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,mandible or premaxilla frag,,ND frags//mandible or premaxilla frag/
1562,2017,,183,17,I19,,MRD,31_VII_13,Bird,General,,,Bird,#N/A,shaft,Frags,,0,8- pieces grouped together ,5,2,,,,,,,,,,,,0,,,,,,,,,,,*,frag,"one shaft (5), one sliver","shaft/*/frag/one shaft (5), one sliver"
1563,2017,,192,17,H19N,,MRD,1_VIII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Tth up,M2,R,1,,,1,,,medium wear,,,,,,,,,0,,,,,,,,,,,,M2,,Tth up//M2/
1564,2017,,188,17,J20,,DHS/BG,1_VIII_13,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Coracoid,,L,0.9,,?,1,,adult,,,,,,,,,7,1,,,,,,,,,8.6,prox W,,most of shaft,,Coracoid//most of shaft/
1565,2017,,188,17,J20,,DHS/BG,1_VIII_13,Mammal,Carnivora,Canis,cf. loberro,Loberro?,cf. loberro,Mt ,III,L,0.5,3-Proximal and shaft,1,1,,,,FU,,,,Phone 21_VIII_17,,,,0,,,,,,,,,"8.3, 7.2x6.3; 46.3","prox W, shaft WxD about 2cm from Prox. End; existing length",3-Proximal and shaft,III,"heavily concreted, poss. Lobbero. Very thick, matches the size of large german shepard type dog or hybrid loberro. Note proximal ant-post dimension is fragmented","Mt /3-Proximal and shaft/III/heavily concreted, poss. Lobbero. Very thick, matches the size of large german shepard type dog or hybrid loberro. Note proximal ant-post dimension is fragmented"
1566,2017,,188,17,J20,,DHS/BG,1_VIII_13,Mammal,Rodentia,Geomyidae,,Tuza,#N/A,Humerus,-,R,0.7,4-Distal and shaft,2,1,,,,ND,PR,FU,,,,,,0,,,,,,,,,11.6,distal W,4-Distal and shaft,distal,"small size, matches thomomys","Humerus/4-Distal and shaft/distal/small size, matches thomomys"
1567,2017,,188,17,J20,,DHS/BG,1_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,sliver,3,1,,,,,,,,,,,7,1,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1568,2017,,188,17,J20,,DHS/BG,1_VIII_13,Mammal,General,,,mammal,#N/A,frag,,,0,,3,1,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
1569,2017,,188,17,J20,,DHS/BG,1_VIII_13,Mammal,Human,,,Human,#N/A,,,,,,,3,,,,,,,,,,,,0,,,,,,,,,,,,,"three Ph1, two with pathology","///three Ph1, two with pathology"
1570,2017,,196,17,H20,,AGMR,2_VIII_13,Mammal,General,,,mammal,#N/A,frag,,,0,5-Shaft only,4,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,,,frag/5-Shaft only//
1571,2017,,196,17,H20,,AGMR,2_VIII_13,Mammal,Human,,,Human,#N/A,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1572,2017,,187,17,J22,,AGMR,1_VIII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Tibia,-,R,0.2,5-Shaft only,2,1,,,,,,,,,,,,0,,1,,,,,,,,,5-Shaft only,distal shaft,"some scratches at proximal end, chewed on distal","Tibia/5-Shaft only/distal shaft/some scratches at proximal end, chewed on distal"
1573,2017,,187,17,J22,,AGMR,1_VIII_13,Mammal,Rodentia,,,Rodentia,#N/A,Tth ND,,,0.6,4-Distal and shaft,4,1,,,,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,incisor,,Tth ND/4-Distal and shaft/incisor/
1574,2017,,187,17,J22,,AGMR,1_VIII_13,Mammal,General,,,mammal,#N/A,shaft,Frags,,0,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,frag,possible metapodial of dog or somethingn similar,shaft/5-Shaft only/frag/possible metapodial of dog or somethingn similar
1575,2017,,187,17,J22,,AGMR,1_VIII_13,Mammal,Human,,,Human,#N/A,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,,,,some lok chewed,///some lok chewed
1576,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,Rodentia,Sciuridae,sp.,Squirrel,#N/A,Humerus,-,L,0.3,4-Distal and shaft,2,1,,,,ND,PR,FU,,,,,,0,,,,,,,,,9.2,Distal W,4-Distal and shaft,Distal,doesn't quite match tree or ground squirrel examples here. Maybe a slightly smaller species. Same species as 163,Humerus/4-Distal and shaft/Distal/doesn't quite match tree or ground squirrel examples here. Maybe a slightly smaller species. Same species as 163
1577,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,Rodentia,Geomyidae,,Tuza,#N/A,ulna,-,R,0.3,5-Shaft only,3,1,,,,FU,PR,ND,,,,,,0,,,,,,,,,,,5-Shaft only,prox shaft,fits with radius,ulna/5-Shaft only/prox shaft/fits with radius
1578,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,Rodentia,Geomyidae,,Tuza,#N/A,radius,-,R,0.5,3-Proximal and shaft,4,1,,,,FU,PR,ND,,,,,,0,,,,,,,,,,,3-Proximal and shaft,prox,fits with ulna,radius/3-Proximal and shaft/prox/fits with ulna
1579,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Tibia,,R,1,,,1,,fetal/neonate,,UN,PR,UN,,21_VIII_17,,,,0,,,,,,,,,20.1,L,,,complete fetal/neonate without epiphyses,Tibia///complete fetal/neonate without epiphyses
1580,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,Leporidae,Leporidae,,Rabbit/hare,#N/A,Rib,-,?,0.2,1-Proximal epiphysis,4,1,,,,,,,,,,,,0,,,,,,,,,,,1-Proximal epiphysis,prox,,Rib/1-Proximal epiphysis/prox/
1581,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Bird,Charadriiformes,Charadriiformes,,Charadriiformes,#N/A,Tarsometatarsus,,L,0.9,4-Distal and shaft,1,1,,,,,,FU,,21_VIII_17,,,,0,,,,,,,,,37.8x5.8,near complete Lx near complete distal W,4-Distal and shaft,,"Tall and narrow, matches most closely plover in book","Tarsometatarsus/4-Distal and shaft//Tall and narrow, matches most closely plover in book"
1582,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,General,small,,small mammal,#N/A,Patella,,?,1,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,Patella///
1583,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,General,small-med,,small-med mammal,#N/A,Rib,,?,0.4,4-Distal and shaft,1,1,,,,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,,,Rib/4-Distal and shaft//
1584,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,Vert ND,,,0,,3,1,,,,,,,,,,,,0,,,,,,,,,,,,epiphyses,,Vert ND//epiphyses/
1585,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,sliver,3,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1586,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,rib,Frags,,0,5-Shaft only,1,2,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,frag,,rib/5-Shaft only/frag/
1587,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Bird,General,,,Bird,#N/A,shaft,Frags,,0,sliver,2,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1588,2017,,193,17,J19S,,DHS/BG,1_VIII_13,Mammal,Human,,,Human,#N/A,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1589,2017,,170,17,H22,,AGMR,30_VII_13,Mammal,Rodentia,,,Rodentia,#N/A,Mandible,,R,1,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,"mandible with complete dentition, looks possibly instrusive, mouse-size, did not identifiy to species due to time constraints","Mandible///mandible with complete dentition, looks possibly instrusive, mouse-size, did not identifiy to species due to time constraints"
1590,2017,,170,17,H22,,AGMR,30_VII_13,Mammal,General,medium,,medium mammal,#N/A,Rib,Frags,,0,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,frag,,Rib/5-Shaft only/frag/
1591,2017,,170,17,H22,,AGMR,30_VII_13,Unknown,Bird or Mammal,,,Bird or Mammal,#N/A,shaft,Frags,,0,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,frag,"diaphysis of young animal, not clear if large bird or mammal, more likely mammal","shaft/5-Shaft only/frag/diaphysis of young animal, not clear if large bird or mammal, more likely mammal"
1592,2017,,19,17,J22,,DHS,5_VIII_13,Reptile,Testudine,,cf. Kinosternon,cf. Mud turtle,cf. Kinosternn,Carapace,Neural scute,,0.6,,1,1,,,,,,,,,,,,0,,maybe,,,,,,,,,,neural scute,,Carapace//neural scute/
1593,2017,,19,17,J22,,DHS,5_VIII_13,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Tth up,P4,R,1,,4,1,,,no wear,,,,,,,,7,1,,,,,,,,,,,,P4,"young, roots not filled in yet","Tth up//P4/young, roots not filled in yet"
1594,2017,,19,17,J22,,DHS,5_VIII_13,Mammal,General,small,,small mammal,#N/A,Rib,,,0.2,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,,Rib/5-Shaft only/shaft/
1595,2017,,19,17,J22,,DHS,5_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,sliver,2,3,,,,,,,,,,,,0,,one maybe,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1596,2017,,19,17,J22,,DHS,5_VIII_13,Mammal,General,,,mammal,#N/A,shaft,Frags,,0,sliver,1,1,,,,,,,,,,,,0,,,,1,,,,,,,sliver,frag,"cut across shaft, possible cut mark along shaft (at edge ie seperation of this fragment","shaft/sliver/frag/cut across shaft, possible cut mark along shaft (at edge ie seperation of this fragment"
1597,2017,,19,17,J22,,DHS,5_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,,2,1,,,,,,,,,,,6,1,,,,,,,,,,,,,,frag///
1598,2017,,19,17,J22,,DHS,5_VIII_13,Unknown,Bird or Mammal,,,Bird or Mammal,#N/A,frag,,,0,8- pieces grouped together ,5,5,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,,,frag/8- pieces grouped together //
1599,2017,,19,17,J22,,DHS,5_VIII_13,Mammal,Human,,,Human,#N/A,,,,,,,7,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1600,2017,,542,18,L23,,AH,19_VI_14,Shell,Shell,Gastropod,,Gastropod,#N/A,shell,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1601,2017,,542,18,L23,,AH,19_VI_14,Mammal,Human,,,Human,#N/A,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1602,2017,,550,18,L24,,GMB,19_VI_14,Mammal,Leporidae,Sylvilagus,cunicularius,Mexican cottontail,#N/A,Mt,IV,R,1,,,1,,,,,,,,,,,,0,,,,,,,,,"35.8x4.5x6.4, 4.6","LxProx WxD, distal W",,IV,,Mt//IV/
1603,2017,,156,17,I21,,DHS,29_VII_13,Mammal,Carnivora,Canis,cf. loberro,Loberro?,cf. loberro,Tth low,M1,L,0.8,Posterior,4,1,,subadult - roots not filled in,light wear,,,,"reddish tinge, not sure if it could be pigment",22_VIII_17,,,,0,,,,,,,,,18.6; 11.9x8.5,max ant-post(incomplete in this direction); altura and ancho as laid out in book,Posterior,M1,"measures inbetween wolf and dog, particularly in the ancho. Could be large dog or loberro","Tth low/Posterior/M1/measures inbetween wolf and dog, particularly in the ancho. Could be large dog or loberro"
1604,2017,,156,17,I21,,DHS,29_VII_13,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Femur,-,L,0.1,5-Shaft only,1,1,,yong,,UN,,,,,,,9,1,,,,,,,,,,,5-Shaft only,prox shaft,"looks like spiral fracture, unfused, portion of greater trochanter epiphysis","Femur/5-Shaft only/prox shaft/looks like spiral fracture, unfused, portion of greater trochanter epiphysis"
1605,2017,,156,17,I21,,DHS,29_VII_13,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Thoracic,,,1,,,1,,yong,,UN,PR,UN,,21_VIII_17,,,,0,,,,,,,,,"21.9, 39","Body length, width across cranial transerve ",,,"right side of body has a cut mark (spanning cranial and caudal rib articular facets, but not in the middle where it is concave), and in the cranial cut mark is a small fragment of obsidian","Thoracic///right side of body has a cut mark (spanning cranial and caudal rib articular facets, but not in the middle where it is concave), and in the cranial cut mark is a small fragment of obsidian"
1606,2017,,156,17,I21,,DHS,29_VII_13,Mammal,Human,,,Human,#N/A,Femur,,,0,,,1,,,,,,,,,,,,0,,,,1,,,,,,,,shaft,"fragment of worked femur, transverse cut marks, and the distal part of the shaft was chopped to separate the fragment, flake scar also present at this end. ","Femur//shaft/fragment of worked femur, transverse cut marks, and the distal part of the shaft was chopped to separate the fragment, flake scar also present at this end. "
1607,2017,,156,17,I21,,DHS,29_VII_13,Bird,General,,,Bird,#N/A,tarsometatarsus,,?,0.7,5-Shaft only,2,1,,,,,,,,,,,,0,,,2,,,,,,,,5-Shaft only,shaft,heavily chewed by rodent. About the same size as quail but a little fatter,tarsometatarsus/5-Shaft only/shaft/heavily chewed by rodent. About the same size as quail but a little fatter
1608,2017,,156,17,I21,,DHS,29_VII_13,Mammal,General,,,mammal,#N/A,shaft,,,?,6- whole lenght/size but still broken,1,1,,,,,,,,,,,,0,,,2,,,,,,,,6- whole lenght/size but still broken,,"small bone, possibly leporidae phalanx or something similar, chewed by rodents","shaft/6- whole lenght/size but still broken//small bone, possibly leporidae phalanx or something similar, chewed by rodents"
1609,2017,,156,17,I21,,DHS,29_VII_13,Mammal,Leporidae,Sylvilagus,sp.,Cottontail,#N/A,Scapula,,L,0.2,4-Distal and shaft,3,1,,,,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,caudal angle and border,,Scapula/4-Distal and shaft/caudal angle and border/
1610,2017,,156,17,I21,,DHS,29_VII_13,Mammal,Rodentia,Geomyidae,,Tuza,#N/A,Mandible,-,R,0.1,Anterior,4,1,,,,,,,,,,,,0,,,,,,,,,,,1-Proximal epiphysis,ant.,,Mandible/1-Proximal epiphysis/ant./
1611,2017,,156,17,I21,,DHS,29_VII_13,Unknown,Bird or Mammal,,,Bird or Mammal,#N/A,frag,,,0,8- pieces grouped together ,5,2,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,,,frag/8- pieces grouped together //
1612,2017,,156,17,I21,,DHS,29_VII_13,Mammal,General,small,,small mammal,#N/A,rib,Frags,,0,5-Shaft only,2,2,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,frag,,rib/5-Shaft only/frag/
1613,2017,,156,17,I21,,DHS,29_VII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,8- pieces grouped together ,5,5,,,,,,,"one 6, one 7",,,,*,2,,,,,,,,,,,8- pieces grouped together ,,,frag/8- pieces grouped together //
1614,2017,,156,17,I21,,DHS,29_VII_13,Mammal,General,large,,large mammal,#N/A,rib,,,0.2,5-Shaft only,3,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,possibly human,rib/5-Shaft only/shaft/possibly human
1615,2017,,156,17,I21,,DHS,29_VII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,needle,Needle,,?,5-Shaft only,3,1,,,,,,,,,,,8,1,,,,,,,,,,,5-Shaft only,Needle,,needle/5-Shaft only/Needle/
1616,2017,,157,17,J21,,AGMR,29_VII_13,Mammal,Rodentia,Geomyidae,,Tuza,#N/A,Radius,,,1,5-Shaft only,,1,,young,,UN,PR,UN,,,,,7,1,,,,,,,,,25.5x4.6x4.2,Lxprox W x Distal W (no epiphyses),5-Shaft only,no epihyses,small tuza,Radius/5-Shaft only/no epihyses/small tuza
1617,2017,,157,17,J21,,AGMR,29_VII_13,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Humerus,-,R,0.2,1-Proximal epiphysis,?,1,,,,,,,,,,,,0,,1,,,,,,,17.11,W,1-Proximal epiphysis,prox,chewed,Humerus/1-Proximal epiphysis/prox/chewed
1618,2017,,157,17,J21,,AGMR,29_VII_13,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Humerus,-,L,0.2,4-Distal and shaft,?,1,,,,,,,,,,,,0,,,,,,,,,11.4,W,4-Distal and shaft,distal,,Humerus/4-Distal and shaft/distal/
1619,2017,,157,17,J21,,AGMR,29_VII_13,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Ulna,-,L,0.3,3-Proximal and shaft,?,1,,,,,,,,,,,,0,,,,,,,,,7.44,W,3-Proximal and shaft,prox,,Ulna/3-Proximal and shaft/prox/
1620,2017,,157,17,J21,,AGMR,29_VII_13,Mammal,General,medium,,medium mammal,#N/A,Ph 1,,,1,,,1,,,,FU,PR,FU,,,,,,0,,,,,,,,,,,,,"likely dog, same bag as other ph1","Ph 1///likely dog, same bag as other ph1"
1621,2017,,157,17,J21,,AGMR,29_VII_13,Mammal,General,medium,,medium mammal,#N/A,Ph 1,-,,0.8,3-Proximal and shaft,1,1,,,,,,,,,,,,0,,2,,,,,,,,,3-Proximal and shaft,prox,"heavily chewed, likely dog, same bag as other ph1","Ph 1/3-Proximal and shaft/prox/heavily chewed, likely dog, same bag as other ph1"
